student_id,school,sex,age,address,famsize,pstatus,parent_education,mjob,fjob,subject,studytime,study_time_category,failures,absences,attendance_rate,g1,g2,g3,average_grade,final_grade,pass_fail,performance_category,grade_improvement,risk_status
STU-A0C55580,GP,F,16,U,LE3,T,Higher Education,teacher,services,Portuguese,2,2 to 5 hours,0,2,97.85,16,15,16,15.67,16,Pass,Distinction,0,Low Risk
STU-30133F89,GP,M,15,U,GT3,A,Higher Education,other,services,Portuguese,4,>10 hours,0,0,100.0,11,12,12,11.67,12,Pass,Satisfactory,1,Low Risk
STU-0D15B186,GP,F,16,U,GT3,T,Secondary Education,services,other,Portuguese,4,>10 hours,0,0,100.0,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-C2DED612,GP,F,15,R,LE3,T,5th to 9th grade,health,services,Portuguese,2,2 to 5 hours,0,0,100.0,11,10,11,10.67,11,Pass,Satisfactory,0,Low Risk
STU-5937C88F,GP,F,15,R,LE3,T,Secondary Education,other,other,Portuguese,4,>10 hours,0,6,93.55,15,15,15,15.0,15,Pass,Good,0,Low Risk
STU-D87B8E95,GP,M,16,U,GT3,T,Secondary Education,other,other,Portuguese,4,>10 hours,0,2,97.85,13,11,11,11.67,11,Pass,Satisfactory,-2,Low Risk
STU-E74C1FCA,GP,M,15,U,GT3,T,Higher Education,other,other,Portuguese,4,>10 hours,0,0,100.0,11,9,10,10.0,10,Pass,Satisfactory,-1,Low Risk
STU-F0400DDC,GP,F,15,R,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,2,97.85,13,11,11,11.67,11,Pass,Satisfactory,-2,Low Risk
STU-5BDD2FB3,GP,M,16,U,GT3,T,Secondary Education,other,other,Portuguese,1,<2 hours,0,0,100.0,13,13,14,13.33,14,Pass,Good,1,Low Risk
STU-E0D89C36,GP,F,16,U,GT3,T,Secondary Education,other,services,Portuguese,2,2 to 5 hours,0,4,95.7,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-98ED6E9D,GP,M,15,U,GT3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,0,100.0,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-6681E7A7,GP,M,15,U,GT3,T,Higher Education,teacher,other,Portuguese,4,>10 hours,0,0,100.0,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-0A3D4FF8,GP,F,16,U,GT3,T,5th to 9th grade,other,other,Portuguese,4,>10 hours,0,1,98.92,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-69668EB0,GP,M,17,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,3,0,100.0,9,9,10,9.33,10,Pass,Satisfactory,1,Medium Risk
STU-DBD7451A,GP,F,16,U,GT3,T,Higher Education,at_home,other,Portuguese,2,2 to 5 hours,0,14,84.95,12,11,11,11.33,11,Pass,Satisfactory,-1,Medium Risk
STU-C265FABC,GP,M,15,U,GT3,T,Secondary Education,other,services,Portuguese,1,<2 hours,0,0,100.0,11,11,12,11.33,12,Pass,Satisfactory,1,Low Risk
STU-63A420DB,GP,M,15,U,GT3,T,Secondary Education,other,other,Portuguese,3,5 to 10 hours,0,2,97.85,10,9,9,9.33,9,Fail,At-Risk,-1,Medium Risk
STU-FEFC7BE8,GP,F,15,U,LE3,T,Secondary Education,services,other,Portuguese,2,2 to 5 hours,0,4,95.7,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-A0D4610E,GP,M,15,U,LE3,T,5th to 9th grade,services,services,Portuguese,2,2 to 5 hours,0,2,97.85,13,12,13,12.67,13,Pass,Satisfactory,0,Low Risk
STU-18A00DB2,GP,F,15,U,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,2,97.85,13,12,12,12.33,12,Pass,Satisfactory,-1,Low Risk
STU-85EF4016,GP,F,15,U,GT3,T,Higher Education,services,services,Portuguese,2,2 to 5 hours,0,4,95.7,12,11,12,11.67,12,Pass,Satisfactory,0,Low Risk
STU-06CAEA8E,GP,F,16,U,LE3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,6,93.55,13,11,11,11.67,11,Pass,Satisfactory,-2,Low Risk
STU-610CC2D9,GP,F,15,U,GT3,T,Higher Education,other,other,Portuguese,3,5 to 10 hours,0,4,95.7,15,15,15,15.0,15,Pass,Good,0,Low Risk
STU-9BB406DC,GP,M,16,U,GT3,T,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,0,6,93.55,12,10,11,11.0,11,Pass,Satisfactory,-1,Low Risk
STU-794660FB,GP,M,16,U,LE3,A,Higher Education,teacher,health,Portuguese,2,2 to 5 hours,0,6,93.55,9,9,10,9.33,10,Pass,Satisfactory,1,Low Risk
STU-9DF9B249,GP,F,16,U,GT3,T,Secondary Education,other,other,Portuguese,3,5 to 10 hours,0,2,97.85,9,11,11,10.33,11,Pass,Satisfactory,2,Low Risk
STU-A6E6FD26,GP,F,15,U,GT3,T,Higher Education,services,other,Portuguese,1,<2 hours,0,6,93.55,14,13,13,13.33,13,Pass,Satisfactory,-1,Low Risk
STU-EEF94D78,GP,F,16,U,LE3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,13,12,12.33,12,Pass,Satisfactory,0,Low Risk
STU-E4B6DF55,GP,F,16,U,GT3,T,Higher Education,teacher,services,Portuguese,2,2 to 5 hours,0,2,97.85,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-93EB2F14,GP,M,15,U,LE3,T,5th to 9th grade,services,health,Portuguese,4,>10 hours,0,2,97.85,11,12,12,11.67,12,Pass,Satisfactory,1,Low Risk
STU-75EFED09,GP,F,15,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,4,>10 hours,0,4,95.7,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-46ADB2CE,GP,M,16,R,GT3,T,Higher Education,services,other,Portuguese,1,<2 hours,0,6,93.55,9,11,11,10.33,11,Pass,Satisfactory,2,Low Risk
STU-03E8CAC7,GP,F,16,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,13,12,12,12.33,12,Pass,Satisfactory,-1,Low Risk
STU-EEBCF729,GP,F,16,U,GT3,T,Higher Education,other,other,Portuguese,1,<2 hours,0,4,95.7,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-9520AD4E,GP,F,16,U,GT3,T,Higher Education,other,at_home,Portuguese,3,5 to 10 hours,0,2,97.85,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-F3C0B480,GP,M,16,U,GT3,T,Higher Education,services,services,Portuguese,1,<2 hours,0,12,87.1,9,9,8,8.67,8,Fail,At-Risk,-1,High Risk
STU-03237CBA,GP,M,16,U,GT3,T,Higher Education,services,teacher,Portuguese,3,5 to 10 hours,0,0,100.0,16,16,16,16.0,16,Pass,Distinction,0,Low Risk
STU-23F7C36E,GP,M,15,U,GT3,T,Higher Education,services,other,Portuguese,1,<2 hours,0,2,97.85,12,13,12,12.33,12,Pass,Satisfactory,0,Low Risk
STU-60D2AE52,GP,F,15,U,GT3,T,Secondary Education,services,other,Portuguese,2,2 to 5 hours,0,16,82.8,11,10,10,10.33,10,Pass,Satisfactory,-1,Medium Risk
STU-8C34293B,GP,M,15,U,GT3,A,Higher Education,services,other,Portuguese,2,2 to 5 hours,0,0,100.0,16,16,16,16.0,16,Pass,Distinction,0,Low Risk
STU-44EF5F3E,GP,F,15,U,GT3,A,Secondary Education,other,health,Portuguese,4,>10 hours,0,10,89.25,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
STU-18B8E9FD,GP,F,15,U,GT3,T,5th to 9th grade,other,other,Portuguese,4,>10 hours,0,4,95.7,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
STU-89274968,GP,M,16,U,GT3,T,Secondary Education,services,other,Portuguese,3,5 to 10 hours,0,4,95.7,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-ABFA4D58,GP,M,15,R,GT3,T,Higher Education,other,other,Portuguese,4,>10 hours,0,8,91.4,12,10,11,11.0,11,Pass,Satisfactory,-1,Low Risk
STU-D0F198AC,GP,F,16,U,LE3,T,Higher Education,health,health,Portuguese,3,5 to 10 hours,0,2,97.85,15,15,14,14.67,14,Pass,Good,-1,Low Risk
STU-63B707DA,GP,M,15,U,LE3,A,Higher Education,teacher,teacher,Portuguese,1,<2 hours,0,4,95.7,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-945AD5F8,GP,F,16,R,GT3,T,Secondary Education,services,other,Portuguese,3,5 to 10 hours,0,4,95.7,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-281EA029,GP,F,16,U,GT3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,1,12,87.1,8,10,10,9.33,10,Pass,Satisfactory,2,Medium Risk
STU-225F3192,GP,M,15,U,LE3,T,Higher Education,teacher,other,Portuguese,1,<2 hours,0,10,89.25,18,17,18,17.67,18,Pass,Distinction,0,Low Risk
STU-90B77E7D,GP,M,15,R,GT3,T,5th to 9th grade,health,services,Portuguese,2,2 to 5 hours,0,4,95.7,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-11690B74,GP,M,16,U,GT3,T,Higher Education,teacher,teacher,Portuguese,2,2 to 5 hours,0,6,93.55,16,14,14,14.67,14,Pass,Good,-2,Low Risk
STU-C0C6373F,GP,M,15,U,GT3,T,Higher Education,other,teacher,Portuguese,2,2 to 5 hours,0,4,95.7,16,15,16,15.67,16,Pass,Distinction,0,Low Risk
STU-F4216162,GP,M,16,U,GT3,T,Secondary Education,other,services,Portuguese,1,<2 hours,0,6,93.55,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-F4475577,GP,M,17,R,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,1,14,84.95,12,11,11,11.33,11,Pass,Satisfactory,-1,Medium Risk
STU-C98B1F12,GP,M,15,U,GT3,T,Higher Education,other,other,Portuguese,1,<2 hours,0,2,97.85,14,13,14,13.67,14,Pass,Good,0,Low Risk
STU-951DF931,GP,F,15,U,GT3,T,5th to 9th grade,at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,14,14,14,14.0,14,Pass,Good,0,Low Risk
STU-4450B4D0,GP,M,15,U,GT3,T,5th to 9th grade,services,services,Portuguese,4,>10 hours,0,6,93.55,14,13,13,13.33,13,Pass,Satisfactory,-1,Low Risk
STU-1E9EAC45,GP,F,16,U,LE3,T,Higher Education,other,health,Portuguese,2,2 to 5 hours,0,2,97.85,14,12,13,13.0,13,Pass,Satisfactory,-1,Low Risk
STU-DAAA60A0,GP,M,16,U,GT3,T,Higher Education,health,other,Portuguese,1,<2 hours,0,4,95.7,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-AA8D33B7,GP,F,16,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-3CAF5445,GP,M,15,U,GT3,T,Higher Education,services,services,Portuguese,1,<2 hours,0,2,97.85,9,9,9,9.0,9,Fail,At-Risk,0,Medium Risk
STU-0D20982C,GP,F,15,U,LE3,A,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-90AC2BB0,GP,F,19,U,GT3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,2,0,100.0,9,10,11,10.0,11,Pass,Satisfactory,2,Medium Risk
STU-8937BE7E,GP,M,16,R,GT3,T,Higher Education,teacher,teacher,Portuguese,1,<2 hours,0,8,91.4,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-DBED2E78,GP,M,16,U,GT3,T,Secondary Education,other,other,Portuguese,3,5 to 10 hours,0,4,95.7,13,12,13,12.67,13,Pass,Satisfactory,0,Low Risk
STU-E2ECAE54,GP,F,15,R,GT3,T,Higher Education,services,teacher,Portuguese,3,5 to 10 hours,0,0,100.0,10,11,12,11.0,12,Pass,Satisfactory,2,Low Risk
STU-BBAC4735,GP,F,18,U,GT3,T,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,3,10,89.25,10,9,8,9.0,8,Fail,At-Risk,-2,High Risk
STU-55594F85,GP,F,17,U,LE3,A,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,8,91.4,11,10,11,10.67,11,Pass,Satisfactory,0,Low Risk
STU-B681FE76,GP,F,15,U,GT3,T,Primary (4th grade),at_home,other,Portuguese,1,<2 hours,0,6,93.55,11,12,13,12.0,13,Pass,Satisfactory,2,Low Risk
STU-2062C61C,GP,F,17,U,LE3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,2,97.85,13,12,12,12.33,12,Pass,Satisfactory,-1,Low Risk
STU-EB3589B5,GP,F,16,U,GT3,A,Higher Education,services,other,Portuguese,1,<2 hours,0,12,87.1,15,13,14,14.0,14,Pass,Good,-1,Medium Risk
STU-D2A6279B,GP,M,16,U,GT3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,0,4,95.7,9,9,11,9.67,11,Pass,Satisfactory,2,Low Risk
STU-F521A15A,GP,F,16,U,GT3,A,5th to 9th grade,other,other,Portuguese,1,<2 hours,1,12,87.1,13,11,11,11.67,11,Pass,Satisfactory,-2,Medium Risk
STU-60E1C036,GP,M,15,R,GT3,T,Higher Education,at_home,teacher,Portuguese,2,2 to 5 hours,0,2,97.85,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-A823FE17,GP,F,15,U,GT3,T,Higher Education,services,at_home,Portuguese,3,5 to 10 hours,0,4,95.7,13,14,15,14.0,15,Pass,Good,2,Low Risk
STU-77852A18,GP,M,17,R,GT3,T,Higher Education,at_home,other,Portuguese,2,2 to 5 hours,0,2,97.85,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-6722A298,GP,F,16,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,0,0,100.0,14,13,13,13.33,13,Pass,Satisfactory,-1,Low Risk
STU-9892CC6F,GP,M,18,U,LE3,T,Secondary Education,services,services,Portuguese,1,<2 hours,0,2,97.85,11,11,12,11.33,12,Pass,Satisfactory,1,Low Risk
STU-E0506018,GP,F,18,U,GT3,A,Secondary Education,other,services,Portuguese,3,5 to 10 hours,0,10,89.25,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-A6A23E79,GP,F,16,R,GT3,T,Primary (4th grade),other,services,Portuguese,1,<2 hours,0,8,91.4,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-E1DECCF8,GP,F,16,U,GT3,A,Secondary Education,other,other,Portuguese,1,<2 hours,0,4,95.7,9,9,10,9.33,10,Pass,Satisfactory,1,Low Risk
STU-A5F1F649,GP,M,16,U,LE3,T,Primary (4th grade),services,other,Portuguese,2,2 to 5 hours,2,0,100.0,10,10,10,10.0,10,Pass,Satisfactory,0,Medium Risk
STU-69D23BE3,GP,F,15,U,GT3,T,Higher Education,teacher,teacher,Portuguese,1,<2 hours,0,6,93.55,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-33234FC4,GP,F,15,R,GT3,T,Primary (4th grade),other,other,Portuguese,1,<2 hours,1,2,97.85,8,9,9,8.67,9,Fail,At-Risk,1,High Risk
STU-5D8F9A50,GP,M,15,U,GT3,T,Higher Education,teacher,services,Portuguese,4,>10 hours,0,6,93.55,9,11,11,10.33,11,Pass,Satisfactory,2,Low Risk
STU-54BC9657,GP,F,15,U,GT3,A,Secondary Education,services,services,Portuguese,2,2 to 5 hours,0,24,74.19,9,8,9,8.67,9,Fail,At-Risk,0,High Risk
STU-A88F7DD8,GP,M,16,U,GT3,T,Higher Education,services,services,Portuguese,3,5 to 10 hours,0,0,100.0,15,13,13,13.67,13,Pass,Satisfactory,-2,Low Risk
STU-F10E7CA7,GP,M,16,U,LE3,T,5th to 9th grade,services,services,Portuguese,1,<2 hours,0,4,95.7,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-D82D98E2,GP,F,15,U,GT3,T,Higher Education,teacher,services,Portuguese,3,5 to 10 hours,0,2,97.85,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-D062DEF0,GP,F,16,U,LE3,T,Primary (4th grade),at_home,at_home,Portuguese,1,<2 hours,0,4,95.7,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-B512432D,GP,F,15,U,GT3,T,Primary (4th grade),other,services,Portuguese,2,2 to 5 hours,0,0,100.0,12,12,12,12.0,12,Pass,Satisfactory,0,Low Risk
STU-DB604946,GP,F,15,U,LE3,A,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,0,0,100.0,11,10,10,10.33,10,Pass,Satisfactory,-1,Low Risk
STU-3B5D435F,GP,F,15,U,GT3,T,Secondary Education,health,services,Portuguese,2,2 to 5 hours,1,2,97.85,11,11,11,11.0,11,Pass,Satisfactory,0,Medium Risk
STU-82865406,GP,F,15,U,GT3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,6,93.55,13,12,13,12.67,13,Pass,Satisfactory,0,Low Risk
STU-188F7051,GP,F,15,U,GT3,T,5th to 9th grade,at_home,services,Portuguese,2,2 to 5 hours,0,6,93.55,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-632BF98A,GP,M,15,U,LE3,A,5th to 9th grade,services,other,Portuguese,1,<2 hours,0,0,100.0,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-6C6F63DD,GP,M,18,U,LE3,T,Primary (4th grade),other,other,Portuguese,1,<2 hours,2,0,100.0,11,9,0,6.67,0,Fail,At-Risk,-11,High Risk
STU-ABEE31ED,GP,M,16,U,LE3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,1,6,93.55,9,10,10,9.67,10,Pass,Satisfactory,1,Medium Risk
STU-4431EC67,GP,F,15,R,GT3,T,Secondary Education,services,services,Portuguese,3,5 to 10 hours,0,2,97.85,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-82460453,GP,M,19,U,GT3,T,Secondary Education,services,at_home,Portuguese,1,<2 hours,0,6,93.55,11,9,11,10.33,11,Pass,Satisfactory,0,Low Risk
STU-DF320FB3,GP,F,17,U,GT3,T,Higher Education,other,teacher,Portuguese,1,<2 hours,0,0,100.0,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-17618AFF,GP,M,15,R,GT3,T,Secondary Education,at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,7,8,8,7.67,8,Fail,At-Risk,1,Medium Risk
STU-08AEF502,GP,M,17,R,LE3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,3,14,84.95,9,8,10,9.0,10,Pass,Satisfactory,1,Medium Risk
STU-3D082156,GP,F,18,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,1,<2 hours,3,6,93.55,11,10,11,10.67,11,Pass,Satisfactory,0,Medium Risk
STU-119777A5,GP,M,16,R,GT3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,0,4,95.7,12,10,11,11.0,11,Pass,Satisfactory,-1,Low Risk
STU-28925959,GP,M,16,U,GT3,T,Secondary Education,other,services,Portuguese,2,2 to 5 hours,1,0,100.0,10,10,1,7.0,1,Fail,At-Risk,-9,High Risk
STU-7ADC1AE2,GP,M,16,U,LE3,T,5th to 9th grade,health,services,Portuguese,1,<2 hours,2,0,100.0,9,8,10,9.0,10,Pass,Satisfactory,1,Medium Risk
STU-DA9E5C08,GP,M,17,R,LE3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,1,8,91.4,8,8,9,8.33,9,Fail,At-Risk,1,High Risk
STU-D470E0BE,GP,M,17,R,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,2,4,95.7,7,6,8,7.0,8,Fail,At-Risk,1,High Risk
STU-D2646745,GP,M,15,U,LE3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,2,97.85,8,9,10,9.0,10,Pass,Satisfactory,2,Low Risk
STU-B361A933,GP,M,16,U,GT3,T,Secondary Education,at_home,services,Portuguese,1,<2 hours,1,2,97.85,9,8,8,8.33,8,Fail,At-Risk,-1,High Risk
STU-BBAFAF13,GP,M,17,R,LE3,T,Primary (4th grade),other,services,Portuguese,2,2 to 5 hours,0,0,100.0,8,8,8,8.0,8,Fail,At-Risk,0,Medium Risk
STU-C94A4718,GP,M,17,U,GT3,T,Secondary Education,services,services,Portuguese,1,<2 hours,3,10,89.25,8,7,8,7.67,8,Fail,At-Risk,0,High Risk
STU-785C0BE2,GP,M,16,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,9,10,11,10.0,11,Pass,Satisfactory,2,Low Risk
STU-E15E3EC8,GP,F,16,U,GT3,T,Higher Education,health,services,Portuguese,2,2 to 5 hours,0,0,100.0,17,17,18,17.33,18,Pass,Distinction,1,Low Risk
STU-7AF39DAA,GP,F,16,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,12,13,12.33,13,Pass,Satisfactory,1,Low Risk
STU-05500DAB,GP,F,16,U,GT3,T,Higher Education,health,health,Portuguese,2,2 to 5 hours,0,0,100.0,16,16,17,16.33,17,Pass,Distinction,1,Low Risk
STU-CE66669F,GP,M,16,U,GT3,T,Higher Education,other,other,Portuguese,1,<2 hours,1,4,95.7,9,9,10,9.33,10,Pass,Satisfactory,1,Medium Risk
STU-685FCE56,GP,M,16,U,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,0,100.0,16,17,18,17.0,18,Pass,Distinction,2,Low Risk
STU-F79B62BD,GP,M,17,U,LE3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,0,100.0,11,9,10,10.0,10,Pass,Satisfactory,-1,Low Risk
STU-449A60F3,GP,F,16,U,GT3,T,Secondary Education,at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,14,13,13,13.33,13,Pass,Satisfactory,-1,Low Risk
STU-0256B23F,GP,F,16,U,LE3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-133463C2,GP,M,17,U,LE3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,0,100.0,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-D0D98679,GP,F,16,U,GT3,T,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,0,0,100.0,13,12,14,13.0,14,Pass,Good,1,Low Risk
STU-A9CD44A2,GP,M,17,U,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,4,95.7,11,9,10,10.0,10,Pass,Satisfactory,-1,Low Risk
STU-28B0A0EB,GP,M,16,R,GT3,T,Higher Education,teacher,services,Portuguese,1,<2 hours,0,8,91.4,10,9,11,10.0,11,Pass,Satisfactory,1,Low Risk
STU-EA531AD3,GP,M,17,U,GT3,T,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,4,95.7,11,11,13,11.67,13,Pass,Satisfactory,2,Low Risk
STU-CF3B0A6D,GP,M,16,U,GT3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,4,95.7,11,10,11,10.67,11,Pass,Satisfactory,0,Low Risk
STU-AD5ED40A,GP,F,17,U,GT3,T,Higher Education,services,services,Portuguese,2,2 to 5 hours,0,0,100.0,17,18,17,17.33,17,Pass,Distinction,0,Low Risk
STU-6DCF56F1,GP,F,17,U,LE3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,32,65.59,14,13,14,13.67,14,Pass,Good,0,Medium Risk
STU-C8BEF087,GP,F,16,U,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,8,91.4,14,15,16,15.0,16,Pass,Distinction,2,Low Risk
STU-0A8917A8,GP,M,17,U,GT3,T,Secondary Education,services,services,Portuguese,2,2 to 5 hours,0,6,93.55,11,13,14,12.67,14,Pass,Good,3,Low Risk
STU-A264454B,GP,M,16,U,GT3,T,5th to 9th grade,services,services,Portuguese,1,<2 hours,0,0,100.0,10,9,11,10.0,11,Pass,Satisfactory,1,Low Risk
STU-21326CB6,GP,M,16,U,LE3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,13,14,16,14.33,16,Pass,Distinction,3,Low Risk
STU-F1A11A40,GP,F,17,U,GT3,A,Secondary Education,health,other,Portuguese,2,2 to 5 hours,0,10,89.25,12,13,14,13.0,14,Pass,Good,2,Low Risk
STU-548680C9,GP,M,17,R,GT3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,6,93.55,9,9,10,9.33,10,Pass,Satisfactory,1,Low Risk
STU-A47A6B49,GP,F,16,U,GT3,T,Secondary Education,services,services,Portuguese,2,2 to 5 hours,0,6,93.55,12,12,13,12.33,13,Pass,Satisfactory,1,Low Risk
STU-B42126A7,GP,F,17,U,GT3,T,Primary (4th grade),at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,12,11,12,11.67,12,Pass,Satisfactory,0,Low Risk
STU-F4073123,GP,M,17,U,GT3,T,5th to 9th grade,at_home,services,Portuguese,2,2 to 5 hours,0,16,82.8,10,11,12,11.0,12,Pass,Satisfactory,2,Medium Risk
STU-494C9799,GP,M,16,R,GT3,T,Secondary Education,services,services,Portuguese,1,<2 hours,0,0,100.0,11,10,10,10.33,10,Pass,Satisfactory,-1,Low Risk
STU-07B44D91,GP,M,16,U,GT3,T,Secondary Education,other,other,Portuguese,1,<2 hours,0,0,100.0,13,12,12,12.33,12,Pass,Satisfactory,-1,Low Risk
STU-CB5D7ADB,GP,F,17,U,LE3,T,Higher Education,services,services,Portuguese,2,2 to 5 hours,0,8,91.4,14,15,16,15.0,16,Pass,Distinction,2,Low Risk
STU-64359A7E,GP,M,17,U,GT3,T,Higher Education,services,teacher,Portuguese,1,<2 hours,0,4,95.7,13,13,14,13.33,14,Pass,Good,1,Low Risk
STU-597B5529,GP,M,16,R,LE3,T,Secondary Education,teacher,other,Portuguese,1,<2 hours,0,16,82.8,10,11,12,11.0,12,Pass,Satisfactory,2,Medium Risk
STU-D0A23D7D,GP,F,17,U,GT3,T,Higher Education,services,teacher,Portuguese,1,<2 hours,1,30,67.74,14,15,16,15.0,16,Pass,Distinction,2,Medium Risk
STU-C3D573AC,GP,F,16,U,LE3,T,Higher Education,teacher,teacher,Portuguese,2,2 to 5 hours,0,0,100.0,11,10,11,10.67,11,Pass,Satisfactory,0,Low Risk
STU-B9438DC5,GP,F,16,U,GT3,T,Higher Education,health,other,Portuguese,2,2 to 5 hours,0,2,97.85,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-E9333265,GP,F,16,U,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,4,95.7,11,12,12,11.67,12,Pass,Satisfactory,1,Low Risk
STU-CA973392,GP,F,17,U,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,0,100.0,14,15,15,14.67,15,Pass,Good,1,Low Risk
STU-A241D719,GP,F,17,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,21,77.42,13,13,13,13.0,13,Pass,Satisfactory,0,Medium Risk
STU-5CFACFC5,GP,F,16,R,GT3,T,5th to 9th grade,services,services,Portuguese,4,>10 hours,0,6,93.55,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-755EA237,GP,F,17,U,GT3,T,Higher Education,at_home,services,Portuguese,3,5 to 10 hours,1,14,84.95,8,9,8,8.33,8,Fail,At-Risk,0,High Risk
