student_id,subject,studytime,study_time_category,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,dalc,walc,health,absences,attendance_rate,g1,g2,g3
STU-449A60F3,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,yes,4,3,5,1,1,3,0,100.0,14,13,13
STU-0256B23F,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,4,5,1,1,4,0,100.0,14,14,15
STU-133463C2,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,4,4,4,4,4,4,0,100.0,10,11,11
STU-D0D98679,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,3,4,4,1,4,5,0,100.0,13,12,14
STU-A9CD44A2,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,4,95.7,11,9,10
STU-28B0A0EB,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,8,91.4,10,9,11
STU-EA531AD3,Portuguese,2,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,95.7,11,11,13
STU-CF3B0A6D,Portuguese,2,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,4,95.7,11,10,11
STU-AD5ED40A,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,100.0,17,18,17
STU-6DCF56F1,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,3,1,32,65.59,14,13,14
STU-C8BEF087,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,1,2,2,1,2,1,8,91.4,14,15,16
STU-0A8917A8,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,6,93.55,11,13,14
STU-A264454B,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,3,3,3,1,2,3,0,100.0,10,9,11
STU-21326CB6,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,5,0,100.0,13,14,16
STU-F1A11A40,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,3,3,10,89.25,12,13,14
STU-548680C9,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,3,6,93.55,9,9,10
STU-A47A6B49,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,2,6,93.55,12,12,13
STU-B42126A7,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,3,0,100.0,12,11,12
STU-F4073123,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,4,4,4,5,5,16,82.8,10,11,12
STU-494C9799,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,0,100.0,11,10,10
STU-07B44D91,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,0,100.0,13,12,12
STU-CB5D7ADB,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,8,91.4,14,15,16
STU-64359A7E,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,95.7,13,13,14
STU-597B5529,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,3,3,4,3,5,3,16,82.8,10,11,12
STU-D0A23D7D,Portuguese,1,<2 hours,1,no,yes,no,no,yes,yes,yes,no,4,2,4,2,3,2,30,67.74,14,15,16
STU-C3D573AC,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,5,2,1,2,3,0,100.0,11,10,11
STU-B9438DC5,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,97.85,14,14,15
STU-E9333265,Portuguese,2,2 to 5 hours,0,yes,yes,no,yes,yes,yes,no,no,4,4,3,1,3,4,4,95.7,11,12,12
STU-CA973392,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,no,no,4,4,4,1,3,1,0,100.0,14,15,15
STU-A241D719,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,3,21,77.42,13,13,13
STU-5CFACFC5,Portuguese,4,>10 hours,0,no,yes,no,yes,no,yes,yes,no,5,3,5,1,1,5,6,93.55,13,13,13
STU-755EA237,Portuguese,3,5 to 10 hours,1,no,yes,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,14,84.95,8,9,8
STU-B25B0B8A,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,2,3,3,2,2,4,2,97.85,11,11,12
STU-A9D0EC5B,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,1,3,2,1,1,1,4,95.7,14,15,15
STU-A209EC8B,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,4,5,2,97.85,12,13,13
STU-2DCA2DBA,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,4,2,1,1,4,0,100.0,11,12,12
STU-2E15ECC6,Portuguese,4,>10 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,2,3,4,95.7,12,12,12
STU-94376763,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,4,5,3,15,83.87,13,12,12
STU-F1AC58BF,Portuguese,2,2 to 5 hours,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,1,1,4,0,100.0,13,13,13
STU-03C760E9,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,2,4,5,10,89.25,12,11,11
STU-8AEA16C1,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,no,no,5,2,1,1,2,3,6,93.55,12,11,11
STU-A0CB416D,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,1,2,97.85,14,16,15
STU-0298B413,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,3,4,5,2,4,1,16,82.8,11,9,10
STU-C5AA3FF9,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,3,2,4,2,4,4,10,89.25,10,10,10
STU-AFAE430B,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,no,no,3,3,3,1,4,3,4,95.7,12,13,13
STU-5E06A373,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,4,0,100.0,12,12,13
STU-DDFFE179,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,1,2,5,0,100.0,11,10,11
STU-952AD2DE,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,no,yes,4,3,4,1,1,5,12,87.1,12,12,12
STU-606A0FF9,Portuguese,2,2 to 5 hours,0,yes,no,no,no,yes,yes,yes,no,2,3,1,1,1,3,0,100.0,13,13,14
STU-B77CE589,Portuguese,2,2 to 5 hours,3,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,4,9,90.32,10,9,10
STU-F782029E,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,5,4,95.7,15,16,16
STU-BFAD3F0C,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,4,95.7,8,8,8
STU-ACF9A61B,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,3,3,2,97.85,17,18,17
STU-03EBED53,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,3,3,0,100.0,10,11,11
STU-1CA24876,Portuguese,2,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,2,4,5,3,2,97.85,9,10,11
STU-8E2F6D85,Portuguese,3,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,100.0,15,15,16
STU-AD672812,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,100.0,14,12,12
STU-B31BF7A8,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,1,1,0,100.0,12,13,13
STU-6239E0AA,Portuguese,2,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,100.0,13,13,13
STU-A384DF3F,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,2,4,1,0,100.0,13,13,14
STU-C0906E54,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,3,4,2,1,1,5,2,97.85,9,9,9
STU-7C5275E4,Portuguese,3,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,0,100.0,12,12,12
STU-399BD0DC,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,yes,4,4,2,5,5,4,0,100.0,16,16,16
STU-EEE66B23,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,4,95.7,9,10,10
STU-01490824,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,5,0,100.0,14,13,13
STU-72DD8E6B,Portuguese,2,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,18,80.65,10,10,10
STU-86199ADA,Portuguese,2,2 to 5 hours,1,no,yes,no,no,no,yes,yes,yes,5,3,1,1,1,5,16,82.8,9,8,10
STU-AD844083,Portuguese,1,<2 hours,1,no,no,no,no,yes,no,yes,no,4,1,1,1,1,3,14,84.95,8,7,7
STU-11DB36E9,Portuguese,1,<2 hours,1,no,yes,no,yes,no,no,yes,yes,4,4,3,2,2,1,26,72.04,7,8,8
STU-20D8D327,Portuguese,1,<2 hours,0,no,yes,no,yes,no,yes,yes,no,4,2,1,1,2,5,6,93.55,10,8,9
STU-49D51390,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,no,no,5,4,2,1,1,3,4,95.7,14,14,15
STU-17E7181C,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,2,4,10,89.25,11,10,10
STU-239D2E0B,Portuguese,1,<2 hours,0,no,no,no,no,yes,no,yes,no,5,3,5,1,2,5,4,95.7,12,11,11
STU-FD414DCB,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,97.85,13,13,13
STU-63C63F20,Portuguese,1,<2 hours,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,5,14,84.95,9,9,8
STU-D0C0FB9C,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,16,82.8,8,7,8
STU-85DCA321,Portuguese,1,<2 hours,1,no,yes,no,no,no,no,yes,no,3,1,2,1,1,1,8,91.4,11,9,10
STU-5BE9B4F0,Portuguese,3,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,3,5,4,95.7,15,14,15
STU-CBE2D635,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,4,4,95.7,15,14,14
STU-384A4DC6,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,8,91.4,15,15,15
STU-C6493C68,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,3,4,0,100.0,12,12,12
STU-5D622B00,Portuguese,1,<2 hours,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,7,92.47,14,14,15
STU-8ADF8E42,Portuguese,2,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,5,2,97.85,11,11,12
STU-2066BAC3,Portuguese,3,5 to 10 hours,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,1,1,2,97.85,13,14,15
STU-9B9DBF20,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,89.25,11,11,11
STU-11FFB57A,Portuguese,2,2 to 5 hours,0,yes,no,no,no,no,yes,no,yes,4,3,2,1,1,4,10,89.25,10,9,10
STU-D47BC8C3,Portuguese,3,5 to 10 hours,0,no,yes,no,no,no,yes,yes,yes,4,4,4,1,1,3,10,89.25,12,10,11
STU-55CBB3CD,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,7,92.47,15,16,16
STU-D5DDCD52,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,5,4,95.7,11,10,11
STU-90A8CAE5,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,2,97.85,9,12,13
STU-13A3D4D6,Portuguese,1,<2 hours,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,12,87.1,7,8,5
STU-F5A769BC,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,91.4,10,9,10
STU-1942A5DD,Portuguese,1,<2 hours,0,no,no,no,no,no,yes,yes,no,4,3,2,2,4,5,0,100.0,11,12,11
STU-D1D91C87,Portuguese,1,<2 hours,0,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,8,91.4,7,8,7
STU-B6D3191C,Portuguese,2,2 to 5 hours,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,4,95.7,9,11,10
STU-0A169768,Portuguese,1,<2 hours,2,no,no,no,no,no,no,yes,no,3,2,5,2,5,5,4,95.7,7,8,6
STU-2506154C,Portuguese,1,<2 hours,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,2,97.85,14,13,12
STU-7877D315,Portuguese,1,<2 hours,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,0,100.0,12,12,13
STU-AF2BAA0C,Portuguese,1,<2 hours,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,0,100.0,9,10,10
STU-D58D207B,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,3,5,2,97.85,12,12,13
STU-B7D2C986,Portuguese,4,>10 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,4,2,97.85,14,15,17
STU-9954BC01,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,100.0,10,10,11
STU-22EA2ABB,Portuguese,2,2 to 5 hours,1,no,no,no,yes,no,no,yes,no,4,4,5,4,4,5,4,95.7,11,10,11
STU-5E2556E5,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,5,2,97.85,11,12,14
STU-B563DD6A,Portuguese,3,5 to 10 hours,0,no,yes,no,no,no,yes,no,no,4,4,3,2,3,3,4,95.7,11,12,14
STU-5FFA7709,Portuguese,2,2 to 5 hours,0,yes,no,no,no,yes,yes,no,no,3,2,3,1,1,5,4,95.7,11,11,13
STU-B9EFB0DE,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,4,95.7,11,13,14
STU-17D92758,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,2,97.85,16,16,16
STU-88BD4735,Portuguese,1,<2 hours,0,no,no,no,no,no,no,no,no,5,2,2,1,1,4,0,100.0,9,10,10
STU-F341E88E,Portuguese,4,>10 hours,0,no,no,no,yes,yes,yes,yes,yes,3,4,1,1,1,2,2,97.85,10,11,12
STU-02615315,Portuguese,2,2 to 5 hours,0,no,yes,yes,yes,yes,no,yes,yes,1,2,3,1,2,2,8,91.4,10,12,12
STU-5032226C,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,3,1,2,1,3,2,2,97.85,15,15,15
STU-729F8030,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,3,2,97.85,10,10,11
STU-9AA0DF8E,Portuguese,3,5 to 10 hours,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,2,97.85,10,11,12
STU-8420A4D7,Portuguese,3,5 to 10 hours,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,4,2,97.85,15,12,13
STU-939050D8,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,3,0,100.0,11,12,13
STU-0E548630,Portuguese,1,<2 hours,0,no,no,no,no,yes,no,yes,no,4,4,4,2,3,4,8,91.4,8,8,9
STU-663B05F4,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,3,4,1,6,93.55,15,16,16
STU-83C293F0,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,4,4,3,4,5,0,100.0,11,11,14
STU-C6BC5A32,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,4,3,4,2,2,4,8,91.4,10,11,12
STU-6225567B,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,5,4,5,1,3,5,4,95.7,10,12,14
STU-2ACF751E,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,no,yes,yes,4,3,5,1,2,3,12,87.1,8,9,10
STU-40EBB74A,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,3,3,5,16,82.8,11,12,12
STU-B2DFBB62,Portuguese,4,>10 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,10,89.25,16,16,16
STU-77569D3A,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,no,no,4,4,3,1,1,3,2,97.85,13,13,13
STU-EC7CDC45,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,no,yes,no,yes,3,5,2,2,2,1,2,97.85,16,17,18
STU-59987E38,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,2,5,1,2,1,8,91.4,14,14,15
STU-F8A5F432,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,1,6,93.55,15,16,16
STU-1239B6F2,Portuguese,2,2 to 5 hours,0,yes,yes,no,no,yes,yes,yes,yes,4,4,4,2,3,5,6,93.55,12,12,12
STU-868C470A,Portuguese,2,2 to 5 hours,0,no,no,no,no,no,no,yes,yes,4,1,1,1,1,5,15,83.87,12,9,10
STU-C1BB86AE,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,3,2,4,1,4,3,6,93.55,11,12,12
STU-AFFE5E56,Portuguese,2,2 to 5 hours,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,2,97.85,14,12,13
STU-98611A09,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,1,1,8,91.4,13,15,15
STU-4851F48F,Portuguese,2,2 to 5 hours,1,yes,yes,no,no,yes,no,yes,no,3,3,3,4,3,3,0,100.0,9,8,10
STU-33DA4042,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,2,3,1,2,1,0,100.0,10,10,10
STU-F2F16061,Portuguese,1,<2 hours,0,no,no,no,no,no,no,yes,no,3,4,4,2,4,4,10,89.25,10,10,11
STU-D9731AC3,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,yes,4,5,4,2,4,5,22,76.34,11,11,10
STU-CF0BFA6F,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,4,4,3,4,3,18,80.65,13,13,13
STU-B5995CD1,Portuguese,4,>10 hours,0,no,yes,no,yes,yes,yes,no,no,5,2,2,1,1,3,2,97.85,17,17,18
STU-E99A0A05,Portuguese,2,2 to 5 hours,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,0,100.0,12,13,13
STU-7681CF07,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,yes,no,5,4,5,1,2,5,12,87.1,12,12,14
STU-306CA010,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,10,89.25,12,13,14
STU-3E0DD1D5,Portuguese,2,2 to 5 hours,0,no,no,no,no,no,yes,yes,no,4,3,3,1,2,4,0,100.0,12,12,12
STU-DA6D3B87,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,2,0,100.0,18,18,18
STU-166D1425,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,100.0,13,13,14
STU-DC6B1F4F,Portuguese,3,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,no,4,2,4,1,3,2,0,100.0,14,15,15
STU-2DDE1326,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,2,0,100.0,17,17,17
STU-DB53C071,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,4,5,2,97.85,15,16,16
STU-E810C8F8,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,3,0,100.0,17,18,18
STU-D2DBCC0A,Portuguese,4,>10 hours,0,no,yes,no,no,yes,yes,no,no,3,1,2,1,1,3,0,100.0,18,19,19
STU-33295AD4,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,1,1,4,0,100.0,14,15,15
STU-3B408F4C,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,3,5,0,100.0,14,15,15
STU-E553DB82,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,2,3,4,2,3,2,2,97.85,14,13,13
STU-E55D0EBF,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,4,5,1,2,2,0,100.0,13,14,14
STU-02538BD8,Portuguese,4,>10 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,100.0,16,17,17
STU-5C28817B,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,yes,1,4,2,2,2,1,0,100.0,18,18,17
STU-07E38447,Portuguese,2,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,4,2,4,1,1,4,0,100.0,14,15,15
STU-4140EDDD,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,100.0,12,13,13
STU-461043E7,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,5,0,100.0,7,7,8
STU-22B7FA9B,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,100.0,16,16,16
STU-52B3F146,Portuguese,4,>10 hours,0,no,yes,no,yes,no,yes,yes,no,5,2,2,1,2,5,0,100.0,18,18,18
STU-AC0A48D6,Portuguese,3,5 to 10 hours,1,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,0,100.0,9,10,11
STU-71A1F5C2,Portuguese,1,<2 hours,2,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,0,100.0,14,15,15
STU-E7D1A49D,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,100.0,10,10,11
STU-F8277073,Portuguese,2,2 to 5 hours,0,yes,yes,no,no,no,yes,no,yes,3,4,4,1,2,5,2,97.85,10,10,11
STU-94E39F61,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,2,1,2,97.85,12,12,15
STU-05FD959E,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,2,1,1,1,3,2,97.85,11,12,14
STU-4FB07A05,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,1,5,2,97.85,15,16,17
STU-DD8DF6E2,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,5,2,97.85,14,15,17
STU-734355E2,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,3,2,4,1,4,1,8,91.4,12,12,15
STU-AA3A7090,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,no,yes,yes,no,4,3,4,2,5,5,2,97.85,15,15,17
STU-1474FDBD,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,3,8,91.4,11,12,14
STU-E992517F,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,9,90.32,11,10,10
STU-5B44A9D3,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,0,100.0,12,11,13
STU-0320C003,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,4,95.7,11,12,14
STU-69307B4A,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,5,2,97.85,14,15,17
STU-DE2ACAEE,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,5,2,2,1,2,5,14,84.95,15,14,17
STU-C46B1609,Portuguese,2,2 to 5 hours,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,0,100.0,12,12,13
STU-ED831F38,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,2,2,97.85,11,12,14
STU-265C110E,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,2,5,3,4,5,2,97.85,8,9,11
STU-65703DF3,Portuguese,3,5 to 10 hours,0,no,no,no,yes,yes,no,no,yes,1,5,5,4,3,5,12,87.1,10,10,11
STU-A0976536,Portuguese,2,2 to 5 hours,2,no,yes,no,no,no,yes,yes,yes,5,3,4,1,1,4,2,97.85,8,8,9
STU-796A09C0,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,4,5,2,97.85,10,10,10
STU-5A229EF5,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,4,95.7,14,13,13
STU-A8C0AD64,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,no,3,3,2,2,2,3,0,100.0,11,11,10
STU-99ED1429,Portuguese,3,5 to 10 hours,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,0,100.0,17,18,17
STU-51385447,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,0,100.0,14,14,15
STU-3DB65053,Portuguese,3,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,100.0,13,14,13
STU-4567FD41,Portuguese,1,<2 hours,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,5,0,100.0,17,18,17
STU-01EB470B,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,2,97.85,11,10,10
STU-5D4FC8BB,Portuguese,3,5 to 10 hours,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,2,4,4,95.7,15,14,15
STU-0953A36D,Portuguese,1,<2 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,2,97.85,11,12,11
STU-E8C83903,Portuguese,4,>10 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,5,5,2,4,5,0,100.0,11,11,12
